date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-10-13,SKU0011,18,83782.98,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,42,10,Autumn,0,,336.0,821.0,14.0,472.0
2025-10-14,SKU0011,17,79128.37,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,42,10,Autumn,0,,336.0,821.0,14.0,472.0
2025-10-15,SKU0011,17,79128.37,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,42,10,Autumn,0,,336.0,821.0,14.0,472.0
2025-10-16,SKU0011,23,107056.03,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,42,10,Autumn,0,,336.0,821.0,14.0,472.0
2025-10-17,SKU0011,18,83782.98,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,42,10,Autumn,0,,336.0,821.0,14.0,472.0
2025-10-18,SKU0011,13,60509.92999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,42,10,Autumn,0,,336.0,821.0,14.0,472.0
2025-10-19,SKU0011,22,102401.42,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,42,10,Autumn,0,,336.0,821.0,14.0,472.0
2025-10-20,SKU0011,27,109713.68999999999,4063.47,1,Decor,Rugs,2024-10-03,2369.07,4654.61,43,10,Autumn,0,Festive Sale,223.0,0.0,14.0,472.0
2025-10-21,SKU0011,25,101353.25,4054.13,1,Decor,Rugs,2024-10-03,2369.07,4654.61,43,10,Autumn,0,Festive Sale,223.0,0.0,14.0,472.0
2025-10-22,SKU0011,38,134597.9,3542.05,1,Decor,Rugs,2024-10-03,2369.07,4654.61,43,10,Autumn,0,Festive Sale,223.0,0.0,14.0,472.0
2025-10-23,SKU0011,19,75344.69,3965.51,1,Decor,Rugs,2024-10-03,2369.07,4654.61,43,10,Autumn,0,Festive Sale,223.0,0.0,14.0,472.0
2025-10-24,SKU0011,43,173837.81999999998,4042.74,1,Decor,Rugs,2024-10-03,2369.07,4654.61,43,10,Autumn,0,Festive Sale,223.0,0.0,14.0,472.0
2025-10-25,SKU0011,45,160405.65,3564.57,1,Decor,Rugs,2024-10-03,2369.07,4654.61,43,10,Autumn,0,Festive Sale,223.0,0.0,14.0,472.0
2025-10-26,SKU0011,27,103406.48999999999,3829.87,1,Decor,Rugs,2024-10-03,2369.07,4654.61,43,10,Autumn,0,Festive Sale,223.0,0.0,14.0,472.0
2025-10-27,SKU0011,45,177494.85,3944.33,1,Decor,Rugs,2024-10-03,2369.07,4654.61,44,10,Autumn,0,Festive Sale,66.0,642.0,14.0,472.0
2025-10-28,SKU0011,52,193961.04,3730.02,1,Decor,Rugs,2024-10-03,2369.07,4654.61,44,10,Autumn,0,Festive Sale,66.0,642.0,14.0,472.0
2025-10-29,SKU0011,22,82492.51999999999,3749.66,1,Decor,Rugs,2024-10-03,2369.07,4654.61,44,10,Autumn,0,Festive Sale,66.0,642.0,14.0,472.0
2025-10-30,SKU0011,18,83782.98,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,44,10,Autumn,0,,66.0,642.0,14.0,472.0
2025-10-31,SKU0011,9,41891.49,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,44,10,Autumn,0,,66.0,642.0,14.0,472.0
2025-11-01,SKU0011,18,83782.98,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,44,11,Autumn,0,,66.0,642.0,14.0,472.0
2025-11-02,SKU0011,23,107056.03,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,44,11,Autumn,0,,66.0,642.0,14.0,472.0
2025-11-03,SKU0011,11,51200.71,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,45,11,Autumn,0,,0.0,0.0,14.0,472.0
2025-11-04,SKU0011,12,55855.31999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,45,11,Autumn,0,,0.0,0.0,14.0,472.0
2025-11-05,SKU0011,16,74473.76,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,45,11,Autumn,0,,0.0,0.0,14.0,472.0
2025-11-06,SKU0011,8,37236.88,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,45,11,Autumn,0,,0.0,0.0,14.0,472.0
2025-11-07,SKU0011,23,107056.03,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,45,11,Autumn,0,,0.0,0.0,14.0,472.0
2025-11-08,SKU0011,12,55855.31999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,45,11,Autumn,0,,0.0,0.0,14.0,472.0
2025-11-09,SKU0011,19,88437.59,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,45,11,Autumn,0,,0.0,0.0,14.0,472.0
2025-11-10,SKU0011,15,69819.15,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,46,11,Autumn,0,,0.0,664.0,14.0,472.0
2025-11-11,SKU0011,14,65164.53999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,46,11,Autumn,0,,0.0,664.0,14.0,472.0
2025-11-12,SKU0011,18,83782.98,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,46,11,Autumn,0,,0.0,664.0,14.0,472.0
2025-11-13,SKU0011,21,97746.81,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,46,11,Autumn,0,,0.0,664.0,14.0,472.0
2025-11-14,SKU0011,12,55855.31999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,46,11,Autumn,0,,0.0,664.0,14.0,472.0
2025-11-15,SKU0011,41,190839.00999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,46,11,Autumn,1,,0.0,664.0,14.0,472.0
2025-11-16,SKU0011,24,111710.63999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,46,11,Autumn,0,,0.0,664.0,14.0,472.0
2025-11-17,SKU0011,17,79128.37,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,47,11,Autumn,0,,0.0,699.0,14.0,472.0
2025-11-18,SKU0011,11,51200.71,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,47,11,Autumn,0,,0.0,699.0,14.0,472.0
2025-11-19,SKU0011,24,111710.63999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,47,11,Autumn,0,,0.0,699.0,14.0,472.0
2025-11-20,SKU0011,20,93092.2,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,47,11,Autumn,0,,0.0,699.0,14.0,472.0
2025-11-21,SKU0011,30,139638.3,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,47,11,Autumn,0,,0.0,699.0,14.0,472.0
2025-11-22,SKU0011,19,88437.59,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,47,11,Autumn,0,,0.0,699.0,14.0,472.0
2025-11-23,SKU0011,23,107056.03,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,47,11,Autumn,0,,0.0,699.0,14.0,472.0
2025-11-24,SKU0011,22,102401.42,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,48,11,Autumn,0,,678.0,678.0,14.0,472.0
2025-11-25,SKU0011,45,177099.75,3935.55,1,Decor,Rugs,2024-10-03,2369.07,4654.61,48,11,Autumn,0,Black Friday,678.0,678.0,14.0,472.0
2025-11-26,SKU0011,49,176040.83000000002,3592.67,1,Decor,Rugs,2024-10-03,2369.07,4654.61,48,11,Autumn,0,Black Friday,678.0,678.0,14.0,472.0
2025-11-27,SKU0011,59,238948.82,4049.98,1,Decor,Rugs,2024-10-03,2369.07,4654.61,48,11,Autumn,0,Black Friday,678.0,678.0,14.0,472.0
2025-11-28,SKU0011,54,210813.84,3903.96,1,Decor,Rugs,2024-10-03,2369.07,4654.61,48,11,Autumn,0,Black Friday,678.0,678.0,14.0,472.0
2025-11-29,SKU0011,70,280596.4,4008.52,1,Decor,Rugs,2024-10-03,2369.07,4654.61,48,11,Autumn,0,Black Friday,678.0,678.0,14.0,472.0
2025-11-30,SKU0011,60,216337.19999999998,3605.62,1,Decor,Rugs,2024-10-03,2369.07,4654.61,48,11,Autumn,0,Black Friday,678.0,678.0,14.0,472.0
2025-12-01,SKU0011,22,102401.42,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,49,12,Winter,0,,468.0,0.0,14.0,472.0
2025-12-02,SKU0011,18,83782.98,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,49,12,Winter,0,,468.0,0.0,14.0,472.0
2025-12-03,SKU0011,22,102401.42,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,49,12,Winter,0,,468.0,0.0,14.0,472.0
2025-12-04,SKU0011,17,79128.37,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,49,12,Winter,0,,468.0,0.0,14.0,472.0
2025-12-05,SKU0011,10,46546.1,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,49,12,Winter,0,,468.0,0.0,14.0,472.0
2025-12-06,SKU0011,22,102401.42,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,49,12,Winter,0,,468.0,0.0,14.0,472.0
2025-12-07,SKU0011,25,116365.24999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,49,12,Winter,0,,468.0,0.0,14.0,472.0
2025-12-08,SKU0011,17,79128.37,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,50,12,Winter,0,,255.0,0.0,14.0,472.0
2025-12-09,SKU0011,14,65164.53999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,50,12,Winter,0,,255.0,0.0,14.0,472.0
2025-12-10,SKU0011,24,111710.63999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,50,12,Winter,0,,255.0,0.0,14.0,472.0
2025-12-11,SKU0011,33,153602.12999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,50,12,Winter,0,,255.0,0.0,14.0,472.0
2025-12-12,SKU0011,20,93092.2,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,50,12,Winter,0,,255.0,0.0,14.0,472.0
2025-12-13,SKU0011,36,167565.96,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,50,12,Winter,0,,255.0,0.0,14.0,472.0
2025-12-14,SKU0011,14,65164.53999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,50,12,Winter,0,,255.0,0.0,14.0,472.0
2025-12-15,SKU0011,15,69819.15,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,51,12,Winter,0,,52.0,0.0,14.0,472.0
2025-12-16,SKU0011,19,88437.59,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,51,12,Winter,0,,52.0,0.0,14.0,472.0
2025-12-17,SKU0011,29,134983.69,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,51,12,Winter,0,,52.0,0.0,14.0,472.0
2025-12-18,SKU0011,26,121019.85999999999,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,51,12,Winter,0,,52.0,0.0,14.0,472.0
2025-12-19,SKU0011,24,111710.63999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,51,12,Winter,0,,52.0,0.0,14.0,472.0
2025-12-20,SKU0011,41,190839.00999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,51,12,Winter,0,,52.0,0.0,14.0,472.0
2025-12-21,SKU0011,35,162911.34999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,51,12,Winter,0,,52.0,0.0,14.0,472.0
2025-12-22,SKU0011,19,88437.59,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,52,12,Winter,0,,0.0,646.0,14.0,472.0
2025-12-23,SKU0011,29,134983.69,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,52,12,Winter,0,,0.0,646.0,14.0,472.0
2025-12-24,SKU0011,21,97746.81,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,52,12,Winter,0,,0.0,646.0,14.0,472.0
2025-12-25,SKU0011,21,97746.81,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,52,12,Winter,1,,0.0,646.0,14.0,472.0
2025-12-26,SKU0011,24,111710.63999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,52,12,Winter,0,,0.0,646.0,14.0,472.0
2025-12-27,SKU0011,21,97746.81,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,52,12,Winter,0,,0.0,646.0,14.0,472.0
2025-12-28,SKU0011,24,111710.63999999998,4654.61,0,Decor,Rugs,2024-10-03,2369.07,4654.61,52,12,Winter,0,,0.0,646.0,14.0,472.0
2024-07-23,SKU0012,12,78033.36,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,30,7,Summer,0,,,,,
2024-07-24,SKU0012,19,123552.81999999999,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,30,7,Summer,0,,,,,
2024-07-25,SKU0012,11,71530.58,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,30,7,Summer,0,,,,,
2024-07-26,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,30,7,Summer,0,,,,,
2024-07-27,SKU0012,15,97541.7,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,30,7,Summer,0,,,,,
2024-07-28,SKU0012,11,71530.58,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,30,7,Summer,0,,,,,
2024-07-29,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,31,7,Summer,0,,380.0,342.0,21.0,259.0
2024-07-30,SKU0012,4,26011.12,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,31,7,Summer,0,,380.0,342.0,21.0,259.0
2024-07-31,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,31,7,Summer,0,,380.0,342.0,21.0,259.0
2024-08-01,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,31,8,Summer,0,,380.0,342.0,21.0,259.0
2024-08-02,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,31,8,Summer,0,,380.0,342.0,21.0,259.0
2024-08-03,SKU0012,13,84536.14,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,31,8,Summer,0,,380.0,342.0,21.0,259.0
2024-08-04,SKU0012,6,39016.68,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,31,8,Summer,0,,380.0,342.0,21.0,259.0
2024-08-05,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,32,8,Summer,0,,306.0,0.0,21.0,259.0
2024-08-06,SKU0012,11,71530.58,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,32,8,Summer,0,,306.0,0.0,21.0,259.0
2024-08-07,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,32,8,Summer,0,,306.0,0.0,21.0,259.0
2024-08-08,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,32,8,Summer,0,,306.0,0.0,21.0,259.0
2024-08-09,SKU0012,10,65027.799999999996,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,32,8,Summer,0,,306.0,0.0,21.0,259.0
2024-08-10,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,32,8,Summer,0,,306.0,0.0,21.0,259.0
2024-08-11,SKU0012,6,39016.68,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,32,8,Summer,0,,306.0,0.0,21.0,259.0
2024-08-12,SKU0012,13,84536.14,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,33,8,Summer,0,,239.0,390.0,21.0,259.0
2024-08-13,SKU0012,4,26011.12,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,33,8,Summer,0,,239.0,390.0,21.0,259.0
2024-08-14,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,33,8,Summer,0,,239.0,390.0,21.0,259.0
2024-08-15,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,33,8,Summer,1,,239.0,390.0,21.0,259.0
2024-08-16,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,33,8,Summer,0,,239.0,390.0,21.0,259.0
2024-08-17,SKU0012,12,78033.36,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,33,8,Summer,0,,239.0,390.0,21.0,259.0
2024-08-18,SKU0012,10,65027.799999999996,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,33,8,Summer,0,,239.0,390.0,21.0,259.0
2024-08-19,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,34,8,Summer,0,,180.0,0.0,21.0,259.0
2024-08-20,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,34,8,Summer,0,,180.0,0.0,21.0,259.0
2024-08-21,SKU0012,6,39016.68,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,34,8,Summer,0,,180.0,0.0,21.0,259.0
2024-08-22,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,34,8,Summer,0,,180.0,0.0,21.0,259.0
2024-08-23,SKU0012,6,39016.68,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,34,8,Summer,0,,180.0,0.0,21.0,259.0
2024-08-24,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,34,8,Summer,0,,180.0,0.0,21.0,259.0
2024-08-25,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,34,8,Summer,0,,180.0,0.0,21.0,259.0
2024-08-26,SKU0012,4,26011.12,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,35,8,Summer,0,,564.0,446.0,21.0,259.0
2024-08-27,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,35,8,Summer,0,,564.0,446.0,21.0,259.0
2024-08-28,SKU0012,12,78033.36,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,35,8,Summer,0,,564.0,446.0,21.0,259.0
2024-08-29,SKU0012,3,19508.34,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,35,8,Summer,0,,564.0,446.0,21.0,259.0
2024-08-30,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,35,8,Summer,0,,564.0,446.0,21.0,259.0
2024-08-31,SKU0012,11,71530.58,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,35,8,Summer,0,,564.0,446.0,21.0,259.0
2024-09-01,SKU0012,11,71530.58,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,35,9,Autumn,0,,564.0,446.0,21.0,259.0
2024-09-02,SKU0012,3,19508.34,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,36,9,Autumn,0,,513.0,0.0,21.0,259.0
2024-09-03,SKU0012,6,39016.68,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,36,9,Autumn,0,,513.0,0.0,21.0,259.0
2024-09-04,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,36,9,Autumn,0,,513.0,0.0,21.0,259.0
2024-09-05,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,36,9,Autumn,0,,513.0,0.0,21.0,259.0
2024-09-06,SKU0012,6,39016.68,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,36,9,Autumn,0,,513.0,0.0,21.0,259.0
2024-09-07,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,36,9,Autumn,0,,513.0,0.0,21.0,259.0
2024-09-08,SKU0012,15,97541.7,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,36,9,Autumn,0,,513.0,0.0,21.0,259.0
2024-09-09,SKU0012,2,13005.56,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,37,9,Autumn,0,,456.0,0.0,21.0,259.0
2024-09-10,SKU0012,10,65027.799999999996,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,37,9,Autumn,0,,456.0,0.0,21.0,259.0
2024-09-11,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,37,9,Autumn,0,,456.0,0.0,21.0,259.0
2024-09-12,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,37,9,Autumn,0,,456.0,0.0,21.0,259.0
2024-09-13,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,37,9,Autumn,0,,456.0,0.0,21.0,259.0
2024-09-14,SKU0012,10,65027.799999999996,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,37,9,Autumn,0,,456.0,0.0,21.0,259.0
2024-09-15,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,37,9,Autumn,0,,456.0,0.0,21.0,259.0
2024-09-16,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,38,9,Autumn,0,,398.0,0.0,21.0,259.0
2024-09-17,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,38,9,Autumn,0,,398.0,0.0,21.0,259.0
2024-09-18,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,38,9,Autumn,0,,398.0,0.0,21.0,259.0
2024-09-19,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,38,9,Autumn,0,,398.0,0.0,21.0,259.0
2024-09-20,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,38,9,Autumn,0,,398.0,0.0,21.0,259.0
2024-09-21,SKU0012,11,71530.58,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,38,9,Autumn,0,,398.0,0.0,21.0,259.0
2024-09-22,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,38,9,Autumn,0,,398.0,0.0,21.0,259.0
2024-09-23,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,39,9,Autumn,0,,339.0,0.0,21.0,259.0
2024-09-24,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,39,9,Autumn,0,,339.0,0.0,21.0,259.0
2024-09-25,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,39,9,Autumn,0,,339.0,0.0,21.0,259.0
2024-09-26,SKU0012,4,26011.12,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,39,9,Autumn,0,,339.0,0.0,21.0,259.0
2024-09-27,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,39,9,Autumn,0,,339.0,0.0,21.0,259.0
2024-09-28,SKU0012,10,65027.799999999996,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,39,9,Autumn,0,,339.0,0.0,21.0,259.0
2024-09-29,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,39,9,Autumn,0,,339.0,0.0,21.0,259.0
2024-09-30,SKU0012,2,13005.56,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,40,9,Autumn,0,,289.0,0.0,21.0,259.0
2024-10-01,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,40,10,Autumn,0,,289.0,0.0,21.0,259.0
2024-10-02,SKU0012,11,71530.58,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,40,10,Autumn,1,,289.0,0.0,21.0,259.0
2024-10-03,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,40,10,Autumn,0,,289.0,0.0,21.0,259.0
2024-10-04,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,40,10,Autumn,0,,289.0,0.0,21.0,259.0
2024-10-05,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,40,10,Autumn,0,,289.0,0.0,21.0,259.0
2024-10-06,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,40,10,Autumn,0,,289.0,0.0,21.0,259.0
2024-10-07,SKU0012,10,65027.799999999996,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,41,10,Autumn,0,,594.0,358.0,21.0,259.0
2024-10-08,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,41,10,Autumn,0,,594.0,358.0,21.0,259.0
2024-10-09,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,41,10,Autumn,0,,594.0,358.0,21.0,259.0
2024-10-10,SKU0012,3,19508.34,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,41,10,Autumn,0,,594.0,358.0,21.0,259.0
2024-10-11,SKU0012,9,58525.02,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,41,10,Autumn,0,,594.0,358.0,21.0,259.0
2024-10-12,SKU0012,11,71530.58,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,41,10,Autumn,0,,594.0,358.0,21.0,259.0
2024-10-13,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,41,10,Autumn,0,,594.0,358.0,21.0,259.0
2024-10-14,SKU0012,1,6502.78,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,42,10,Autumn,0,,550.0,0.0,21.0,259.0
2024-10-15,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,42,10,Autumn,0,,550.0,0.0,21.0,259.0
2024-10-16,SKU0012,6,39016.68,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,42,10,Autumn,0,,550.0,0.0,21.0,259.0
2024-10-17,SKU0012,5,32513.899999999998,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,42,10,Autumn,0,,550.0,0.0,21.0,259.0
2024-10-18,SKU0012,7,45519.46,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,42,10,Autumn,0,,550.0,0.0,21.0,259.0
2024-10-19,SKU0012,8,52022.24,6502.78,0,Furniture,Seating,2024-07-23,3457.59,6502.78,42,10,Autumn,0,,550.0,0.0,21.0,259.0
2024-10-20,SKU0012,13,65883.73999999999,5067.98,1,Furniture,Seating,2024-07-23,3457.59,6502.78,42,10,Autumn,0,Festive Sale,550.0,0.0,21.0,259.0
2024-10-21,SKU0012,14,75187.56,5370.54,1,Furniture,Seating,2024-07-23,3457.59,6502.78,43,10,Autumn,0,Festive Sale,501.0,0.0,21.0,259.0
2024-10-22,SKU0012,7,37688.35,5384.05,1,Furniture,Seating,2024-07-23,3457.59,6502.78,43,10,Autumn,0,Festive Sale,501.0,0.0,21.0,259.0
2024-10-23,SKU0012,10,52870.5,5287.05,1,Furniture,Seating,2024-07-23,3457.59,6502.78,43,10,Autumn,0,Festive Sale,501.0,0.0,21.0,259.0
